Planet#	Diameter (km)	g (m/s^2)	semi-major axis (AU)	T star (K)	Radius star (m)	Mass planet (kg)	T planet (K)	Gases atmosphere	Abundances	Unit abundances2000	15752.17008	14.1273064071222	0.04124	3250.0	0.291	1.313875832e+25	384.81536	CO2,SO2,H2O,CO,HCl,HF	91.31,110.86,31.34,28.82,0.4,6.3	pct,ppm,ppm,ppm,ppm,ppm
2443	12642.99466	10.393279181864639	0.37099	3650.0	0.46	6.22682524e+24	167.82466	N2,O2,H2O,CO2,O3,CH4	81.52,13.88,2.56,0.05,8.25,7.42	pct,pct,pct,pct,ppm,ppm
2446	12788.890559999998	7.756822855756307	0.09804	3650.0	0.46	4.75514528e+24	351.24753	CO2,SO2,H2O,CO,HCl,HF	97.46,97.0,46.46,94.17,9.77,1.66	pct,ppm,ppm,ppm,ppm,ppm
2454	15236.75618	6.318585449582529	0.05613	3100.0	0.243	5.498181520000001e+24	213.63333	CO2,SO2,H2O,CO,HCl,HF	97.2,130.98,14.63,65.78,1.93,7.79	pct,ppm,ppm,ppm,ppm,ppm
2458	13541.942760000002	11.61944839251098	0.02992	3100.0	0.243	7.98659448e+24	315.98247	CO2,SO2,H2O,CO,HCl,HF	90.53,74.72,18.04,74.72,5.53,4.66	pct,ppm,ppm,ppm,ppm,ppm
2463	15036.57936	6.762704178157062	0.04933	3250.0	0.291	5.7310298e+24	367.36351	CO2,SO2,H2O,CO,HCl,HF	92.99,131.36,39.75,79.67,2.83,0.18	pct,ppm,ppm,ppm,ppm,ppm
2464	11355.160719999998	6.23431629278728	0.09603	3250.0	0.291	3.01293372e+24	225.20876	N2,O2,H2O,CO2,O3,CH4	80.52,17.27,1.8,0.04,7.33,1.13	pct,pct,pct,pct,ppm,ppm
2467	8786.50094	6.329144306352069	0.18913	3650.0	0.46	1.8314332400000002e+24	218.88952	N2,O2,H2O,CO2,O3,CH4	87.82,10.09,1.75,0.01,8.02,0.1	pct,pct,pct,pct,ppm,ppm
2478	19241.694199999998	8.535205633671204	0.06679	3500.0	0.393	1.1844446760000001e+25	298.87893	CO2,SO2,H2O,CO,HCl,HF	91.55,76.91,47.4,78.7,1.57,9.86	pct,ppm,ppm,ppm,ppm,ppm
2479	13471.097240000001	9.742491693575948	0.11365	3500.0	0.393	6.626590920000001e+24	252.84353	CO2,SO2,H2O,CO,HCl,HF	97.85,176.24,30.49,79.89,6.89,6.01	pct,ppm,ppm,ppm,ppm,ppm
2480	12174.85358	10.10386426003018	0.17313	3500.0	0.393	5.613441120000001e+24	216.85785	N2,O2,H2O,CO2,O3,CH4	83.7,15.25,0.05,0.02,8.05,6.08	pct,pct,pct,pct,ppm,ppm
2484	16040.39412	20.205208950911768	0.0479	3650.0	0.46	1.948532216e+25	494.38419	CO2,SO2,H2O,CO,HCl,HF	96.05,153.35,90.97,40.09,4.82,1.27	pct,ppm,ppm,ppm,ppm,ppm
2486	18954.61694	14.469828764472807	0.29302	3650.0	0.46	1.948532216e+25	169.23345	N2,O2,H2O,CO2,O3,CH4	81.86,14.95,1.95,0.1,6.3,2.95	pct,pct,pct,pct,ppm,ppm
2488	19808.840620000003	6.965103855188848	0.29944	3800.0	0.535	1.02437716e+25	175.90515	N2,O2,H2O,CO2,O3,CH4	87.92,10.09,1.95,0.01,6.24,8.91	pct,pct,pct,pct,ppm,ppm
2489	14282.507800000001	11.830113249765573	0.35422	3800.0	0.535	9.04507176e+24	222.89089	N2,O2,H2O,CO2,O3,CH4	75.21,13.05,1.98,0.06,0.48,8.06	pct,pct,pct,pct,ppm,ppm
2495	18488.0049	20.334108146285978	0.04684	3100.0	0.243	2.6050700080000004e+25	245.67105	CO2,SO2,H2O,CO,HCl,HF	97.65,84.27,78.12,76.12,9.82,4.56	pct,ppm,ppm,ppm,ppm,ppm
2496	8745.726540000001	8.719931247894689	0.06441	3100.0	0.243	2.4998792000000003e+24	265.88954	N2,O2,H2O,CO2,O3,CH4	70.35,21.65,2.02,0.06,7.49,1.28	pct,pct,pct,pct,ppm,ppm
2497	19929.379940000003	11.557350761095556	0.04378	3100.0	0.243	1.7205212560000002e+25	335.32395	CO2,SO2,H2O,CO,HCl,HF	92.23,147.02,24.31,42.82,9.18,0.4	pct,ppm,ppm,ppm,ppm,ppm
2498	16967.374620000002	8.737439643441933	0.08336	3100.0	0.243	9.42817556e+24	192.5538	N2,O2,H2O,CO2,O3,CH4	75.05,22.68,0.74,0.05,5.88,6.2	pct,pct,pct,pct,ppm,ppm
2500	13382.54034	14.04547282141862	0.0359	3100.0	0.243	9.42817556e+24	359.26519	CO2,SO2,H2O,CO,HCl,HF	94.1,101.18,49.44,70.95,5.15,8.78	pct,ppm,ppm,ppm,ppm,ppm
2502	14809.26208	17.36623737245449	0.03332	3100.0	0.243	1.427534936e+25	389.98706	CO2,SO2,H2O,CO,HCl,HF	96.74,72.5,67.74,78.98,5.23,2.67	pct,ppm,ppm,ppm,ppm,ppm
2503	19188.56006	6.831698859511472	0.04179	3100.0	0.243	9.42817556e+24	310.93718	CO2,SO2,H2O,CO,HCl,HF	92.66,107.53,17.42,28.74,1.01,7.1	pct,ppm,ppm,ppm,ppm,ppm
2509	6536.39116	4.78583532121629	0.01386	4540.0	0.737	7.6638676e+23	1481.71743	CO2,N2,Ar,H2O,CO,CH4	95.38,4.28,0.08,3819.05,240.87,24.08	pct,pct,pct,ppm,ppm,ppm
2524	7995.987260000001	4.94378212874378	0.99634	4990.0	0.742	1.1847253600000001e+24	190.50955	N2,O2,H2O,CO2,O3,CH4	84.08,14.09,1.71,0.01,8.58,7.41	pct,pct,pct,pct,ppm,ppm
2528	6997.14188	2.996930951399842	0.02084	5240.0	0.828	5.499614800000001e+23	1092.47955	CO2,N2,Ar,H2O,CO,CH4	85.69,3.8,2.3,2765.31,1083.19,15.26	pct,pct,pct,ppm,ppm,ppm
2529	14159.674919999998	5.142375037859207	0.48437	5240.0	0.828	3.8644214800000006e+24	327.98979	CO2,SO2,H2O,CO,HCl,HF	93.66,198.13,10.31,91.43,0.32,7.8	pct,ppm,ppm,ppm,ppm,ppm
2533	7448.9732	4.726532316690855	0.94309	5240.0	0.828	9.829912e+23	209.96241	N2,O2,H2O,CO2,O3,CH4	76.52,11.89,0.79,0.05,8.26,9.94	pct,pct,pct,pct,ppm,ppm
2536	18430.79332	10.107521815760178	0.25976	4330.0	0.672	1.2869062800000001e+25	263.25524	CO2,SO2,H2O,CO,HCl,HF	95.26,102.65,88.14,94.85,1.03,6.53	pct,ppm,ppm,ppm,ppm,ppm
2544	17668.566880000002	12.200283463090116	0.09832	3800.0	0.535	1.427534936e+25	287.30952	CO2,SO2,H2O,CO,HCl,HF	96.3,146.16,85.28,24.58,2.53,0.43	pct,ppm,ppm,ppm,ppm,ppm
2548	15728.215119999999	9.959696772217821	0.63437	5140.0	0.809	9.23462304e+24	252.74251	N2,O2,H2O,CO2,O3,CH4	83.57,11.29,2.07,0.09,4.5,7.8	pct,pct,pct,pct,ppm,ppm
2549	19699.64168	6.348751724380294	0.80021	5140.0	0.809	9.23462304e+24	196.11473	N2,O2,H2O,CO2,O3,CH4	82.0,12.73,1.2,0.06,1.0,1.59	pct,pct,pct,pct,ppm,ppm
2552	7102.263380000001	4.987945626479365	0.90716	4990.0	0.742	9.430385200000001e+23	206.03409	N2,O2,H2O,CO2,O3,CH4	77.69,16.43,1.92,0.07,8.28,7.43	pct,pct,pct,pct,ppm,ppm
2554	13467.402059999999	11.507283140711401	1.14162	5490.0	0.909	7.82266308e+24	206.3723	N2,O2,H2O,CO2,O3,CH4	88.98,10.22,0.03,0.06,3.02,7.4	pct,pct,pct,pct,ppm,ppm
2556	15602.70642	19.654458482854867	0.27751	3500.0	0.393	1.7933916000000002e+25	148.95605	N2,O2,H2O,CO2,O3,CH4	84.91,14.83,0.07,0.01,0.83,4.06	pct,pct,pct,pct,ppm,ppm
2560	13699.816139999999	12.857850284770787	0.23458	4190.0	0.656	9.04507176e+24	335.85313	CO2,SO2,H2O,CO,HCl,HF	95.51,190.27,93.14,38.88,2.17,8.39	pct,ppm,ppm,ppm,ppm,ppm
2566	10159.1966	23.381863040252384	0.09046	4330.0	0.672	9.04507176e+24	494.86364	CO2,SO2,H2O,CO,HCl,HF	95.95,117.87,29.94,82.35,9.07,2.94	pct,ppm,ppm,ppm,ppm,ppm
2567	8624.295279999998	72.85552082854868	0.11207	4330.0	0.672	2.031065256e+25	462.25158	CO2,SO2,H2O,CO,HCl,HF	97.77,171.64,17.14,78.05,5.16,1.13	pct,ppm,ppm,ppm,ppm,ppm
2568	16018.73272	14.842814529101522	0.19519	4330.0	0.672	1.427534936e+25	299.4282	CO2,SO2,H2O,CO,HCl,HF	90.5,97.09,78.37,81.76,9.54,3.87	pct,ppm,ppm,ppm,ppm,ppm
2570	9380.150720000001	7.5802794255930435	0.70628	4330.0	0.672	2.4998792000000003e+24	201.03653	N2,O2,H2O,CO2,O3,CH4	71.02,20.25,1.81,0.18,5.17,3.22	pct,pct,pct,pct,ppm,ppm
2578	17554.525980000002	7.358568647337466	0.59231	4540.0	0.737	8.499350400000001e+24	229.91377	N2,O2,H2O,CO2,O3,CH4	85.72,12.79,1.13,0.02,7.9,9.47	pct,pct,pct,pct,ppm,ppm
2580	20276.9817	13.455814533609328	0.29446	4330.0	0.672	2.0736277e+25	244.13223	CO2,SO2,H2O,CO,HCl,HF	95.26,90.96,71.66,45.74,1.59,1.34	pct,ppm,ppm,ppm,ppm,ppm
2595	14698.151840000002	32.17212630394809	0.49543	4540.0	0.737	2.6050700080000004e+25	261.57919	N2,O2,H2O,CO2,O3,CH4	86.09,11.38,0.61,0.1,4.98,6.07	pct,pct,pct,pct,ppm,ppm
2597	15267.59182	12.221370571495283	0.28495	4190.0	0.656	1.06776374e+25	265.41323	N2,O2,H2O,CO2,O3,CH4	83.26,15.17,1.29,0.04,8.59,8.51	pct,pct,pct,pct,ppm,ppm
2605	13187.078059999998	9.553342508157705	0.55271	5770.0	1.01	6.22682524e+24	303.56086	CO2,SO2,H2O,CO,HCl,HF	96.17,92.14,80.34,12.76,1.43,0.77	pct,ppm,ppm,ppm,ppm,ppm
2609	16105.12348	14.087337147812757	0.25622	3800.0	0.535	1.3695289e+25	250.36902	N2,O2,H2O,CO2,O3,CH4	82.14,13.42,0.89,0.05,7.02,8.05	pct,pct,pct,pct,ppm,ppm
2610	13600.046279999999	10.603202082876603	0.33308	3800.0	0.535	7.350755639999999e+24	190.17423	N2,O2,H2O,CO2,O3,CH4	76.52,23.46,0.01,0.01,4.93,9.28	pct,pct,pct,pct,ppm,ppm
2617	17031.849140000002	12.084162200987572	0.10094	4070.0	0.654	1.313875832e+25	471.24118	CO2,SO2,H2O,CO,HCl,HF	93.89,88.4,63.28,54.91,8.0,8.93	pct,ppm,ppm,ppm,ppm,ppm
2618	17679.907259999996	11.68953030758361	0.47774	4070.0	0.654	1.3695289e+25	226.91513	N2,O2,H2O,CO2,O3,CH4	70.35,21.87,1.21,0.21,2.66,5.49	pct,pct,pct,pct,ppm,ppm
2624	14365.3308	12.97199906553496	0.52139	4990.0	0.742	1.003349748e+25	265.30655	N2,O2,H2O,CO2,O3,CH4	74.62,15.05,2.91,0.12,0.31,0.42	pct,pct,pct,pct,ppm,ppm
2626	18374.34626	28.688622019134424	0.17351	4330.0	0.672	3.6303429680000003e+25	364.52448	CO2,SO2,H2O,CO,HCl,HF	97.82,96.41,17.65,20.64,7.79,2.4	pct,ppm,ppm,ppm,ppm,ppm
2631	13745.30508	9.553817333348476	0.06607	3650.0	0.46	6.765499640000001e+24	446.11849	CO2,SO2,H2O,CO,HCl,HF	92.36,183.18,45.96,21.39,5.45,9.42	pct,ppm,ppm,ppm,ppm,ppm
2635	15724.39252	48.20208853673749	0.48139	5660.0	0.982	4.467121692e+25	278.77479	CO2,SO2,H2O,CO,HCl,HF	95.15,106.98,79.98,14.55,6.96,7.66	pct,ppm,ppm,ppm,ppm,ppm
2639	7219.617200000001	3.9228840949043544	0.02713	4990.0	0.742	7.6638676e+23	1142.35704	CO2,N2,Ar,H2O,CO,CH4	94.22,1.43,2.16,2915.97,500.44,29.05	pct,pct,pct,ppm,ppm,ppm
2654	15393.86504	11.533214318174053	0.41077	4330.0	0.672	1.02437716e+25	251.71262	N2,O2,H2O,CO2,O3,CH4	74.84,22.98,0.09,0.01,5.73,9.62	pct,pct,pct,pct,ppm,ppm
2661	16951.06486	20.069651705052056	0.33361	5140.0	0.809	2.161463876e+25	352.92425	CO2,SO2,H2O,CO,HCl,HF	94.72,132.78,56.36,74.75,3.36,9.19	pct,ppm,ppm,ppm,ppm,ppm
2662	11725.95292	10.89227768465322	0.52203	5140.0	0.809	5.613441120000001e+24	298.24725	N2,O2,H2O,CO2,O3,CH4	84.35,14.37,1.04,0.04,2.06,8.33	pct,pct,pct,pct,ppm,ppm
2666	19317.25426	7.32411103316518	0.40109	5920.0	1.12	1.02437716e+25	362.29096	CO2,SO2,H2O,CO,HCl,HF	91.35,80.71,75.78,87.63,7.6,7.31	pct,ppm,ppm,ppm,ppm,ppm
2668	8620.727520000002	8.609950954079524	0.86743	5920.0	1.12	2.3982954800000001e+24	290.70718	CO2,SO2,H2O,CO,HCl,HF	92.9,81.27,50.77,67.01,1.69,6.27	pct,ppm,ppm,ppm,ppm,ppm
2673	13411.209839999998	11.365704619116501	0.61271	5340.0	0.876	7.662076e+24	297.05323	N2,O2,H2O,CO2,O3,CH4	80.18,13.82,2.08,0.02,8.6,1.03	pct,pct,pct,pct,ppm,ppm
2675	20308.32702	13.138972572431507	0.35758	4190.0	0.656	2.031065256e+25	260.54143	N2,O2,H2O,CO2,O3,CH4	74.18,17.83,1.62,0.02,1.6,5.16	pct,pct,pct,pct,ppm,ppm
2676	9015.21984	8.037793374975418	0.51203	4190.0	0.656	2.44852e+24	180.92432	N2,O2,H2O,CO2,O3,CH4	75.25,15.94,2.4,0.22,0.37,0.52	pct,pct,pct,pct,ppm,ppm
2681	19035.783480000002	11.659290467090084	0.29816	6000.0	1.18	1.5835355200000002e+25	513.33754	CO2,SO2,H2O,CO,HCl,HF	91.8,88.0,59.55,46.64,0.75,3.21	pct,ppm,ppm,ppm,ppm,ppm
2683	17094.0301	6.573852189337477	0.21305	4190.0	0.656	7.1998432e+24	349.83702	CO2,SO2,H2O,CO,HCl,HF	96.4,159.49,63.54,29.85,5.2,6.15	pct,ppm,ppm,ppm,ppm,ppm
2684	7713.114860000001	5.424464015047669	0.42187	4190.0	0.656	1.20956888e+24	223.03047	N2,O2,H2O,CO2,O3,CH4	79.48,10.33,2.76,0.04,6.82,0.78	pct,pct,pct,pct,ppm,ppm
2689	8714.381220000001	4.0768775422211725	0.90416	5140.0	0.809	1.1604193200000002e+24	204.21242	N2,O2,H2O,CO2,O3,CH4	84.27,10.25,1.99,0.02,3.29,7.23	pct,pct,pct,pct,ppm,ppm
2693	15562.569119999998	18.564099348667675	0.99882	5340.0	0.876	1.685196876e+25	210.7588	N2,O2,H2O,CO2,O3,CH4	86.08,11.07,0.51,0.11,9.45,2.49	pct,pct,pct,pct,ppm,ppm
2697	12032.907700000002	9.13317155749941	0.30266	4540.0	0.737	4.956521120000001e+24	278.7937	CO2,SO2,H2O,CO,HCl,HF	95.69,123.48,19.27,89.16,7.28,4.87	pct,ppm,ppm,ppm,ppm,ppm
2702	11381.66408	8.469934186043641	0.53163	5240.0	0.828	4.11249836e+24	313.25945	N2,O2,H2O,CO2,O3,CH4	74.59,13.9,0.69,0.14,6.06,1.17	pct,pct,pct,pct,ppm,ppm
2704	6821.81196	3.1529610739394416	0.01301	4990.0	0.742	5.499614800000001e+23	1727.85061	CO2,N2,Ar,H2O,CO,CH4	97.7,1.34,0.2,4956.99,1185.17,18.3	pct,pct,pct,ppm,ppm,ppm
2719	16379.331320000001	23.84407335305473	0.55124	6510.0	1.46	2.397656476e+25	461.89543	CO2,SO2,H2O,CO,HCl,HF	93.21,50.66,37.72,55.58,2.37,1.64	pct,ppm,ppm,ppm,ppm,ppm
2721	19363.76256	21.43296536840242	0.08468	4330.0	0.672	3.012145416e+25	560.90774	CO2,SO2,H2O,CO,HCl,HF	93.07,152.99,56.48,35.96,2.28,8.04	pct,ppm,ppm,ppm,ppm,ppm
2723	7274.4078	1.8698291972220547	0.01767	4700.0	0.72	3.7086120000000004e+23	1279.88195	CO2,N2,Ar,H2O,CO,CH4	86.46,7.27,4.32,3144.12,650.83,3.47	pct,pct,pct,ppm,ppm,ppm
2729	11657.52838	8.24299528267298	0.52482	4700.0	0.72	4.1986743200000005e+24	180.16222	N2,O2,H2O,CO2,O3,CH4	79.85,10.98,2.7,0.06,3.04,4.18	pct,pct,pct,pct,ppm,ppm
2730	12587.69438	7.369235071281331	0.40385	4700.0	0.72	4.3765204800000007e+24	278.1991	N2,O2,H2O,CO2,O3,CH4	72.77,26.18,1.04,0.01,0.04,8.7	pct,pct,pct,pct,ppm,ppm
2731	8293.89522	13.794988690888216	0.56839	4700.0	0.72	3.5567440400000005e+24	228.81982	N2,O2,H2O,CO2,O3,CH4	85.9,12.0,1.33,0.03,6.11,7.81	pct,pct,pct,pct,ppm,ppm
2734	8099.452300000001	3.915734495221178	0.80717	4540.0	0.737	9.6280584e+23	180.2196	N2,O2,H2O,CO2,O3,CH4	85.99,12.08,1.19,0.07,4.53,0.46	pct,pct,pct,pct,ppm,ppm
2735	8228.7836	2.5055460197750117	0.0249	6000.0	1.18	6.3589856e+23	1626.66755	CO2,N2,Ar,H2O,CO,CH4	98.95,0.98,0.0,820.23,158.24,16.84	pct,pct,pct,ppm,ppm,ppm
2738	17025.095880000004	13.983567744530696	0.58158	6000.0	1.18	1.51918722e+25	397.86298	CO2,SO2,H2O,CO,HCl,HF	93.56,117.21,95.77,17.19,4.69,0.95	pct,ppm,ppm,ppm,ppm,ppm
2743	6557.2880399999995	3.707811101521656	0.0412	5240.0	0.828	5.9755832e+23	869.90481	CO2,N2,Ar,H2O,CO,CH4	95.9,2.38,0.44,1918.6,464.46,7.18	pct,pct,pct,ppm,ppm,ppm
2746	18042.034900000002	13.812281900645251	0.52819	4190.0	0.656	1.685196876e+25	206.5506	N2,O2,H2O,CO2,O3,CH4	81.04,17.38,1.57,0.01,1.94,5.6	pct,pct,pct,pct,ppm,ppm
2751	10405.499459999999	10.133645347252203	1.0805	5240.0	0.828	4.11249836e+24	212.83444	N2,O2,H2O,CO2,O3,CH4	77.31,12.05,1.42,0.02,4.15,3.1	pct,pct,pct,pct,ppm,ppm
2754	16683.737699999998	16.1528724615157	0.09843	3500.0	0.393	1.685196876e+25	277.63159	CO2,SO2,H2O,CO,HCl,HF	92.5,195.51,43.93,25.02,6.86,7.31	pct,ppm,ppm,ppm,ppm,ppm
2760	19445.183940000003	10.944104176894383	0.55402	4330.0	0.672	1.5510239520000002e+25	169.93647	N2,O2,H2O,CO2,O3,CH4	75.58,18.04,2.18,0.1,3.38,4.14	pct,pct,pct,pct,ppm,ppm
2766	13388.52908	10.069779668197638	0.13047	3500.0	0.393	6.765499640000001e+24	205.68695	N2,O2,H2O,CO2,O3,CH4	70.75,12.43,0.47,0.06,1.62,8.17	pct,pct,pct,pct,ppm,ppm
2767	18225.010019999998	7.573173988350849	0.24732	3500.0	0.393	9.42817556e+24	166.36108	N2,O2,H2O,CO2,O3,CH4	74.38,11.52,2.29,0.11,0.42,3.66	pct,pct,pct,pct,ppm,ppm
2773	10421.681799999998	13.228815927949167	0.85017	4540.0	0.737	5.385310720000001e+24	201.94099	N2,O2,H2O,CO2,O3,CH4	72.06,10.17,1.76,0.11,8.48,7.81	pct,pct,pct,pct,ppm,ppm
2784	14669.73718	9.113247071267004	0.46385	5140.0	0.809	7.350755639999999e+24	310.27224	CO2,SO2,H2O,CO,HCl,HF	96.36,109.69,91.28,88.26,7.45,1.54	pct,ppm,ppm,ppm,ppm,ppm
2788	10666.20078	3.3486186469143213	0.60256	4540.0	0.737	1.4279052000000002e+24	210.07311	N2,O2,H2O,CO2,O3,CH4	70.25,27.95,1.39,0.03,8.55,0.87	pct,pct,pct,pct,ppm,ppm
2790	16782.61562	14.390564416252785	0.0785	3800.0	0.535	1.51918722e+25	410.46609	CO2,SO2,H2O,CO,HCl,HF	91.93,175.8,15.7,36.66,5.59,5.63	pct,ppm,ppm,ppm,ppm,ppm
2796	15339.96638	24.506708857676376	0.73652	4540.0	0.737	2.161463876e+25	191.47207	N2,O2,H2O,CO2,O3,CH4	74.6,19.38,0.92,0.14,8.92,3.51	pct,pct,pct,pct,ppm,ppm
2798	12518.88758	5.346392016635818	0.36095	4540.0	0.737	3.14055536e+24	306.22535	CO2,SO2,H2O,CO,HCl,HF	90.97,156.32,41.22,57.37,6.2,8.92	pct,ppm,ppm,ppm,ppm,ppm
2799	6778.48916	4.638724069120238	0.7549	4540.0	0.737	7.9887444e+23	193.31176	N2,O2,H2O,CO2,O3,CH4	73.81,12.41,0.59,0.16,9.16,1.03	pct,pct,pct,pct,ppm,ppm
2801	13691.279	7.825585808202481	0.36444	4700.0	0.72	5.498181520000001e+24	264.23301	CO2,SO2,H2O,CO,HCl,HF	94.17,149.28,38.02,49.98,7.23,8.39	pct,ppm,ppm,ppm,ppm,ppm
2802	7444.25866	4.355874389438259	0.02738	5660.0	0.982	9.04758e+23	1378.34383	CO2,N2,Ar,H2O,CO,CH4	85.13,3.06,5.14,4180.48,629.86,24.67	pct,pct,pct,ppm,ppm,ppm
2809	17409.13976	15.463193225287025	0.11542	3800.0	0.535	1.756580192e+25	308.30346	CO2,SO2,H2O,CO,HCl,HF	94.77,161.35,88.22,59.59,1.84,1.55	pct,ppm,ppm,ppm,ppm,ppm
2816	12844.445679999999	11.887405519499334	0.35982	3940.0	0.552	7.350755639999999e+24	211.20732	N2,O2,H2O,CO2,O3,CH4	74.57,22.59,2.5,0.04,7.03,3.09	pct,pct,pct,pct,ppm,ppm
2819	8049.7585	8.718994531292395	1.29131	6340.0	1.36	2.11761148e+24	294.25798	N2,O2,H2O,CO2,O3,CH4	87.82,11.52,0.04,0.1,8.46,3.8	pct,pct,pct,pct,ppm,ppm
2829	11990.859100000001	33.278240568490794	0.16796	4700.0	0.72	1.7933916000000002e+25	420.2564	CO2,SO2,H2O,CO,HCl,HF	96.5,78.6,36.94,64.86,1.35,9.17	pct,ppm,ppm,ppm,ppm,ppm
2832	11110.3869	5.870529352071094	0.52083	5240.0	0.828	2.71612532e+24	263.88034	CO2,SO2,H2O,CO,HCl,HF	96.47,130.32,85.93,82.76,1.96,9.5	pct,ppm,ppm,ppm,ppm,ppm
2836	16466.99628	13.757381147975325	0.29814	3500.0	0.393	1.3982303320000001e+25	188.36092	N2,O2,H2O,CO2,O3,CH4	87.05,11.41,0.63,0.08,0.18,5.25	pct,pct,pct,pct,ppm,ppm
2837	7656.41296	2.164642476088795	0.01222	4190.0	0.656	4.7561008000000005e+23	1111.43086	CO2,N2,Ar,H2O,CO,CH4	97.65,1.5,0.19,1612.09,902.7,15.24	pct,pct,pct,ppm,ppm,ppm
2840	11799.21942	5.894863545771849	0.23962	4190.0	0.656	3.0760577600000003e+24	239.55194	CO2,SO2,H2O,CO,HCl,HF	93.73,61.61,45.96,56.38,6.32,8.46	pct,ppm,ppm,ppm,ppm,ppm
2843	15765.42176	10.332632365210827	0.38721	4540.0	0.737	9.625789040000001e+24	247.55994	N2,O2,H2O,CO2,O3,CH4	84.05,14.84,0.27,0.08,2.37,9.95	pct,pct,pct,pct,ppm,ppm
2844	13803.02634	14.050427479251326	0.45839	4540.0	0.737	1.003349748e+25	244.43508	N2,O2,H2O,CO2,O3,CH4	79.54,17.89,2.06,0.16,5.48,3.79	pct,pct,pct,pct,ppm,ppm
2848	7579.96096	4.66026060510856	0.71633	4700.0	0.72	1.0035946e+24	184.09405	N2,O2,H2O,CO2,O3,CH4	79.55,17.93,2.36,0.01,5.82,8.7	pct,pct,pct,pct,ppm,ppm
2849	17580.7745	32.664316379534476	0.05565	3800.0	0.535	3.7841100240000006e+25	466.40514	CO2,SO2,H2O,CO,HCl,HF	94.52,155.47,88.45,17.35,2.59,1.46	pct,ppm,ppm,ppm,ppm,ppm
2854	10618.16344	5.675311483721922	0.49006	4700.0	0.72	2.3982954800000001e+24	254.60263	N2,O2,H2O,CO2,O3,CH4	72.89,10.1,2.67,0.02,4.74,1.81	pct,pct,pct,pct,ppm,ppm
2863	19843.753699999997	18.398116784300274	0.33456	5240.0	0.828	2.71540868e+25	351.61187	CO2,SO2,H2O,CO,HCl,HF	97.33,56.81,19.1,86.81,5.96,9.11	pct,ppm,ppm,ppm,ppm,ppm
2866	18345.421919999997	16.43846275850489	0.22736	5140.0	0.809	2.0736277e+25	461.05881	CO2,SO2,H2O,CO,HCl,HF	95.73,118.94,52.89,33.48,6.83,1.0	pct,ppm,ppm,ppm,ppm,ppm
2867	19574.64266	18.139175339487558	0.28053	5140.0	0.809	2.6050700080000004e+25	398.77463	CO2,SO2,H2O,CO,HCl,HF	91.21,194.91,39.2,59.55,5.52,1.15	pct,ppm,ppm,ppm,ppm,ppm
2871	12520.926300000001	8.435092857042314	0.13581	4000.0	0.587	4.956521120000001e+24	342.13427	CO2,SO2,H2O,CO,HCl,HF	91.5,150.58,76.86,31.61,9.65,9.17	pct,ppm,ppm,ppm,ppm,ppm
2879	8651.818	7.09244320906479	1.10588	5240.0	0.828	1.9898704000000002e+24	195.84403	N2,O2,H2O,CO2,O3,CH4	87.04,12.46,0.41,0.02,1.99,6.11	pct,pct,pct,pct,ppm,ppm
2885	11149.37742	8.467902120410937	0.50624	4190.0	0.656	3.9454018e+24	161.50973	N2,O2,H2O,CO2,O3,CH4	85.64,10.18,1.3,0.09,7.57,1.65	pct,pct,pct,pct,ppm,ppm
2889	13750.5293	24.277671798929546	0.2179	4540.0	0.737	1.7205212560000002e+25	364.73658	CO2,SO2,H2O,CO,HCl,HF	90.45,198.42,17.28,76.31,5.25,9.31	pct,ppm,ppm,ppm,ppm,ppm
2890	10518.39358	8.577082808218476	0.30336	4540.0	0.737	3.5567440400000005e+24	340.76824	CO2,SO2,H2O,CO,HCl,HF	96.46,142.93,45.77,16.26,8.86,1.34	pct,ppm,ppm,ppm,ppm,ppm
2891	12012.64792	12.50858556116172	0.34028	4540.0	0.737	6.765499640000001e+24	302.80611	CO2,SO2,H2O,CO,HCl,HF	91.19,93.3,73.33,70.5,2.42,9.94	pct,ppm,ppm,ppm,ppm,ppm
2898	7969.99358	4.676082715418024	0.90563	4700.0	0.72	1.1133002400000001e+24	146.59746	N2,O2,H2O,CO2,O3,CH4	84.51,13.99,0.67,0.14,0.8,9.86	pct,pct,pct,pct,ppm,ppm
2901	16760.31712	30.445373430630855	0.5488	4190.0	0.656	3.2055307200000002e+25	216.10804	N2,O2,H2O,CO2,O3,CH4	81.93,13.91,0.99,0.13,3.61,2.41	pct,pct,pct,pct,ppm,ppm
2903	16195.33684	20.659972162182466	0.06697	3800.0	0.535	2.031065256e+25	372.2138	CO2,SO2,H2O,CO,HCl,HF	98.0,181.98,15.26,63.1,4.22,7.94	pct,ppm,ppm,ppm,ppm,ppm
2905	14332.329020000001	17.42266987993582	0.24386	3800.0	0.535	1.3414127240000001e+25	219.42224	N2,O2,H2O,CO2,O3,CH4	80.83,17.16,0.83,0.15,1.73,2.07	pct,pct,pct,pct,ppm,ppm
2906	13595.33174	17.45539118794468	0.31015	3800.0	0.535	1.2092702800000002e+25	203.58157	N2,O2,H2O,CO2,O3,CH4	80.98,12.61,0.3,0.03,8.95,7.95	pct,pct,pct,pct,ppm,ppm
2907	17474.25138	25.24921806792896	0.41641	3800.0	0.535	2.889743304e+25	149.54869	N2,O2,H2O,CO2,O3,CH4	74.29,13.72,0.01,0.05,9.92,5.05	pct,pct,pct,pct,ppm,ppm
